image_id,file_name,image_type,quality,x,y,z
29435,20220610.123909.128.CD4-043_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,135,123,113
29433,20220610.123921.110.CD4-044_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,135,123,113
28271,20220608.122430.202.CD4-039_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,131,144,127
28836,20220610.140529.430.Monocyte-051_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,135,140,121
29430,20220610.124005.800.CD4-045_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,132,135,102
28269,20220608.122443.605.CD4-040_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,142,121,127
28831,20220610.140543.040.Monocyte-052_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,132,120,121
28265,20220608.122503.920.CD4-041_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,118,125,124
28262,20220608.122627.607.CD4-042_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,118,125,124
28260,20220608.122641.825.CD4-043_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,138,165,124
28256,20220608.122702.135.CD4-044_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,165,156,124
29425,20220610.124024.487.CD4-046_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,132,135,102
29422,20220610.124039.518.CD4-047_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,132,135,102
28830,20220610.140557.663.Monocyte-053_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,128,149,121
29419,20220610.124055.565.CD4-048_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,118,114,102
28825,20220610.140612.695.Monocyte-054_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,140,140,101
28254,20220608.122722.044.CD4-045_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,162,139,124
28823,20220610.140700.430.Monocyte-055_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,140,140,101
28251,20220608.122735.043.CD4-046_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,162,139,124
29418,20220610.124114.862.CD4-049_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,140,137,109
28246,20220608.122747.841.CD4-047_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,151,128,103
28245,20220608.122807.338.CD4-048_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,151,128,103
29413,20220610.124143.300.CD4-050_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,140,137,109
28821,20220610.140718.915.Monocyte-056_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,133,93,122
29410,20220610.124200.768.CD4-051_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,140,137,109
28242,20220608.122837.401.CD4-049_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,129,142,103
29409,20220610.124229.005.CD4-052_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,140,137,105
28237,20220608.122849.387.CD4-050_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,129,142,103
28235,20220608.122906.655.CD4-051_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,129,142,103
29405,20220610.124254.393.CD4-053_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,148,146,105
29402,20220610.124409.956.CD4-054_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,148,146,105
29399,20220610.124422.146.CD4-055_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,146,113,105
28817,20220610.140741.871.Monocyte-057_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,133,93,122
28815,20220610.140801.979.Monocyte-058_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,118,123,122
28232,20220608.122926.760.CD4-052_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,102,131,94
28811,20220610.140815.180.Monocyte-059_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,141,119,109
28807,20220610.140840.773.Monocyte-060_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,141,119,109
28229,20220608.122939.762.CD4-053_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,135,151,94
28226,20220608.122954.997.CD4-054_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,135,151,94
28804,20220610.140858.448.Monocyte-061_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,141,119,109
29396,20220610.124440.629.CD4-056_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,139,138,105
28802,20220610.140916.727.Monocyte-062_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,141,119,109
29393,20220610.124457.080.CD4-057_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,139,138,105
28223,20220608.123006.168.CD4-055_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,135,151,94
28221,20220608.123019.980.CD4-056_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,135,151,94
29390,20220610.124515.970.CD4-058_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,139,138,105
29386,20220610.124544.005.CD4-059_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,139,138,114
28218,20220608.123053.497.CD4-057_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,152,147,94
28215,20220608.123106.090.CD4-058_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,120,126,94
28212,20220608.123116.447.CD4-059_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,114,149,94
28208,20220608.123133.917.CD4-060_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,139,138,90
28204,20220608.123146.715.CD4-061_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,152,127,94
28202,20220608.123207.232.CD4-062_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,139,138,90
28200,20220608.123225.107.CD4-063_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,152,127,94
28197,20220608.123237.697.CD4-064_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,158,128,90
28799,20220610.140932.164.Monocyte-063_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,138,138,90
28194,20220608.123249.072.CD4-065_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,144,108,94
28189,20220608.123300.853.CD4-066_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,152,149,98
28796,20220610.141019.493.Monocyte-064_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,138,138,120
28793,20220610.141039.197.Monocyte-065_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,126,155,120
28188,20220608.123313.245.CD4-067_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,128,130,101
28056,20220608.125426.224.CD8-011_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,135,139,98
28053,20220608.125453.446.CD8-012_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,115,102,98
28050,20220608.125521.477.CD8-013_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,115,102,98
28790,20220610.141054.836.Monocyte-066_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,135,144,101
28184,20220608.123328.075.CD4-068_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,128,130,101
28788,20220610.141112.306.Monocyte-067_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,135,144,88
28785,20220610.141148.464.Monocyte-068_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,135,144,88
28182,20220608.123412.963.CD4-069_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,128,130,101
28782,20220610.141200.650.Monocyte-069_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,135,144,88
28178,20220608.123525.884.CD4-070_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,128,130,101
28175,20220608.123546.605.CD4-071_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,120,113,88
28775,20220610.141253.260.Monocyte-071_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,133,122,135
29159,20220610.131457.582.CD8-034_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,143,147,112
28171,20220608.123557.367.CD4-072_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,147,136,88
29157,20220610.131543.085.CD8-035_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,133,135,112
28169,20220608.123613.619.CD4-073_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,138,133,94
28779,20220610.141227.462.Monocyte-070_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,111,136,91
29153,20220610.131601.366.CD8-036_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,120,149,112
28166,20220608.123626.821.CD4-074_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,140,111,94
29150,20220610.131618.834.CD8-037_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,141,135,112
29148,20220610.131657.628.CD8-038_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,141,135,112
28162,20220608.123640.229.CD4-075_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,118,128,94
29144,20220610.131712.054.CD8-039_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,122,87,108
28159,20220608.123700.340.CD4-076_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,132,137,94
28772,20220610.141319.461.Monocyte-072_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,134,144,126
28770,20220610.141332.463.Monocyte-073_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,134,144,126
29141,20220610.131732.568.CD8-040_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,146,121,99
28765,20220610.141345.872.Monocyte-074_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,128,120,126
28148,20220608.123758.635.CD4-080_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,144,114,106
28764,20220610.141841.824.Monocyte-075_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,134,146,104
28158,20220608.123711.917.CD4-077_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,150,138,99
28155,20220608.123724.714.CD4-078_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,150,138,99
28150,20220608.123743.602.CD4-079_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,112,120,106
28759,20220610.141929.761.Monocyte-076_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,122,134,104
28146,20220608.123815.699.CD4-081_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,143,122,106
28046,20220608.125545.645.CD8-014_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,98,100,116
28142,20220608.123829.105.CD4-082_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,141,143,113
28042,20220608.125603.522.CD8-015_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,157,171,125
28140,20220608.123841.290.CD4-083_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,133,131,108
28041,20220608.125618.147.CD8-016_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,143,155,125
28757,20220610.142027.040.Monocyte-077_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,141,151,104
28135,20220608.123858.149.CD4-084_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,133,131,117
28133,20220608.123915.212.CD4-085_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,133,131,117
28038,20220608.125731.070.CD8-017_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,129,127,100
28753,20220610.142155.605.Monocyte-078_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,131,140,104
28131,20220608.123930.447.CD4-086_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,137,113,114
28034,20220608.125745.695.CD8-018_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,121,105,100
28752,20220610.142206.777.Monocyte-079_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,158,136,104
28748,20220610.142220.993.Monocyte-080_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,142,144,104
29384,20220610.124603.705.CD4-060_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,127,133,108
28745,20220610.142230.745.Monocyte-081_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,124,139,104
29382,20220610.124616.907.CD4-061_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,129,119,114
29379,20220610.124637.629.CD4-062_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,127,133,108
28742,20220610.142401.949.Monocyte-082_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,143,145,104
28739,20220610.142428.965.Monocyte-083_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,143,145,104
29376,20220610.124702.206.CD4-063_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,163,128,114
28737,20220610.142504.103.Monocyte-084_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,162,143,104
29372,20220610.124722.315.CD4-064_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,130,123,110
29139,20220610.131747.803.CD8-041_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,115,117,105
28733,20220610.142521.979.Monocyte-085_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,108,134,105
29370,20220610.124743.644.CD4-065_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,122,145,110
29366,20220610.124756.034.CD4-066_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,160,130,101
29364,20220610.124812.488.CD4-067_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,160,130,101
28731,20220610.142532.339.Monocyte-086_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,145,135,110
28727,20220610.142550.824.Monocyte-087_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,145,135,110
29361,20220610.124825.284.CD4-068_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,137,156,111
28725,20220610.142602.399.Monocyte-088_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,131,129,110
28721,20220610.142619.871.Monocyte-089_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,131,129,110
29136,20220610.131805.676.CD8-042_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,127,142,102
29133,20220610.131821.116.CD8-043_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,127,142,102
29130,20220610.131836.556.CD8-044_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,127,142,102
29126,20220610.131853.006.CD8-045_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,127,142,102
29358,20220610.124849.864.CD4-069_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,129,157,105
29355,20220610.124913.830.CD4-070_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,119,128,104
29122,20220610.131911.287.CD8-046_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,102,141,102
29351,20220610.124944.911.CD4-071_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,151,119,102
29121,20220610.131926.929.CD8-047_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,102,141,102
28718,20220610.142637.135.Monocyte-090_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,130,142,103
29117,20220610.131942.568.CD8-048_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,130,115,102
29115,20220610.132005.114.CD8-049_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,130,115,102
29349,20220610.124957.705.CD4-072_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,141,140,102
29345,20220610.125015.785.CD4-073_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,141,140,102
29111,20220610.132024.210.CD8-050_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,111,136,110
29108,20220610.132041.066.CD8-051_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,111,136,110
29342,20220610.125100.471.CD4-074_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,116,139,101
29339,20220610.125115.908.CD4-075_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,116,139,101
28715,20220610.142659.276.Monocyte-091_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,130,142,103
28713,20220610.142712.479.Monocyte-092_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,130,142,103
29337,20220610.125133.786.CD4-076_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,148,121,112
28708,20220610.142727.918.Monocyte-093_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,133,122,103
29332,20220610.125155.923.CD4-077_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,148,121,112
28706,20220610.142753.510.Monocyte-094_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,133,122,103
29331,20220610.125219.286.CD4-078_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,138,138,105
29106,20220610.132052.851.CD8-052_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,138,138,106
29328,20220610.125245.488.CD4-079_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,154,119,113
29102,20220610.132109.914.CD8-053_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,124,119,106
29324,20220610.125259.298.CD4-080_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,154,119,113
28704,20220610.142812.401.Monocyte-095_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,143,128,105
28700,20220610.142828.245.Monocyte-096_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,143,128,105
29321,20220610.125311.893.CD4-081_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,138,138,105
29318,20220610.125332.614.CD4-082_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,138,138,105
28698,20220610.142900.947.Monocyte-097_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,138,138,105
29099,20220610.132152.568.CD8-054_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,124,111,107
28694,20220610.142911.713.Monocyte-098_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,138,138,105
29096,20220610.132216.944.CD8-055_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,124,111,107
28690,20220610.142933.369.Monocyte-099_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,138,138,105
28128,20220608.123946.289.CD4-087_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,138,138,105
27722,20220608.135543.185.Monocyte-021_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,138,138,94
28125,20220608.124006.402.CD4-088_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,137,158,117
28030,20220608.125818.803.CD8-019_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,153,150,92
27719,20220608.135621.578.Monocyte-022_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,138,138,105
28029,20220608.125832.412.CD8-020_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,101,93,92
28121,20220608.124018.790.CD4-089_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,148,113,116
28025,20220608.125854.958.CD8-021_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,135,127,93
28118,20220608.124039.914.CD4-090_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,133,127,116
27716,20220608.135639.249.Monocyte-023_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,137,132,102
28023,20220608.125931.319.CD8-022_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,76,111,93
28116,20220608.124054.133.CD4-091_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,175,113,125
28019,20220608.130012.959.CD8-023_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,140,141,115
28112,20220608.124105.509.CD4-092_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,153,114,122
27712,20220608.135659.357.Monocyte-024_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,158,135,113
27711,20220608.135713.985.Monocyte-025_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,158,135,113
28110,20220608.124117.291.CD4-093_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,137,146,110
28017,20220608.130040.381.CD8-024_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,145,117,115
27706,20220608.135754.404.Monocyte-026_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,124,139,94
28107,20220608.124130.290.CD4-094_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,137,146,116
28014,20220608.130124.660.CD8-025_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,128,146,103
28104,20220608.124142.884.CD4-095_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,130,110,123
27705,20220608.135814.110.Monocyte-027_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,129,161,94
28099,20220608.124155.275.CD4-096_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,141,134,118
28011,20220608.130153.911.CD8-026_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,138,127,101
28096,20220608.124206.852.CD4-097_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,149,134,118
27702,20220608.135834.419.Monocyte-028_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,118,130,101
28095,20220608.124218.432.CD4-098_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,86,106,128
28006,20220608.130237.584.CD8-027_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,152,144,91
28091,20220608.124241.993.CD4-099_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,127,132,125
27699,20220608.135852.700.Monocyte-029_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,126,139,95
27694,20220608.135915.454.Monocyte-030_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,126,139,95
28087,20220608.124258.648.CD4-100_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,138,125,116
28005,20220608.130252.616.CD8-028_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,145,127,97
27479,20220608.145550.072.CD4-101_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,132,141,120
28002,20220608.130312.726.CD8-029_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,122,144,108
27477,20220608.145708.683.CD4-102_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,165,101,120
27473,20220608.145743.616.CD4-103_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,165,101,120
27997,20220608.130329.785.CD8-030_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,138,119,115
27691,20220608.135933.732.Monocyte-031_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,140,120,121
27471,20220608.145756.414.CD4-104_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,124,162,126
27689,20220608.135955.466.Monocyte-032_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,128,123,110
27467,20220608.145813.274.CD4-105_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,131,129,121
27996,20220608.130349.082.CD8-031_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,149,133,118
27687,20220608.140014.154.Monocyte-033_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,164,126,125
27993,20220608.130422.598.CD8-032_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,135,143,100
27683,20220608.140033.451.Monocyte-034_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,152,140,121
27465,20220608.145824.446.CD4-106_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,133,149,121
27988,20220608.130441.290.CD8-033_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,135,143,95
27461,20220608.145839.072.CD4-107_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,140,121,130
27985,20220608.130507.285.CD8-034_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,135,143,95
29094,20220610.132242.740.CD8-056_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,120,137,115
27679,20220608.140050.918.Monocyte-035_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,124,150,131
27983,20220608.130523.738.CD8-035_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,124,152,95
27981,20220608.130538.972.CD8-036_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,148,146,89
27977,20220608.130606.801.CD8-037_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,146,146,92
27678,20220608.140110.015.Monocyte-036_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,135,123,124
27975,20220608.130632.395.CD8-038_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,147,133,103
27458,20220608.145901.010.CD4-108_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,116,131,120
27675,20220608.140138.654.Monocyte-037_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,124,119,128
27455,20220608.145920.916.CD4-109_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,123,125,120
27972,20220608.130650.271.CD8-039_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,148,121,97
27969,20220608.130712.007.CD8-040_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,148,121,97
27452,20220608.145945.696.CD4-110_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,124,137,120
27671,20220608.140156.937.Monocyte-038_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,117,141,117
27449,20220608.150013.320.CD4-111_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,144,151,113
27966,20220608.130758.320.CD8-041_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,148,148,99
27667,20220608.140215.418.Monocyte-039_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,147,113,116
27446,20220608.150026.526.CD4-112_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,144,127,109
27963,20220608.130838.333.CD8-042_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,151,154,99
27443,20220608.150038.914.CD4-113_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,125,147,107
27666,20220608.140232.483.Monocyte-040_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,127,117,107
27958,20220608.130905.753.CD8-043_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,139,159,100
27440,20220608.150051.916.CD4-114_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,135,140,107
27437,20220608.150104.712.CD4-115_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,135,140,107
27957,20220608.130917.333.CD8-044_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,158,128,101
27663,20220608.140253.203.Monocyte-041_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,121,134,125
27435,20220608.150118.725.CD4-116_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,135,140,107
27954,20220608.130956.333.CD8-045_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,151,131,93
27431,20220608.150139.039.CD4-117_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,143,137,100
27951,20220608.131019.487.CD8-046_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,138,127,100
27660,20220608.140307.016.Monocyte-042_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,112,118,113
27429,20220608.150154.073.CD4-118_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,138,153,93
27946,20220608.131052.599.CD8-047_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,138,127,100
27655,20220608.140322.654.Monocyte-043_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,136,96,112
27426,20220608.150205.853.CD4-119_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,133,137,93
27944,20220608.131132.612.CD8-048_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,139,115,118
27423,20220608.150226.165.CD4-120_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,131,134,103
27942,20220608.131145.411.CD8-049_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,154,130,116
27420,20220608.150239.773.CD4-121_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,157,109,103
27652,20220608.140345.405.Monocyte-044_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,137,178,117
27417,20220608.150253.792.CD4-122_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,124,128,115
27649,20220608.140432.326.Monocyte-045_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,124,113,113
